RequestNo,RequestDate,RequestType,AssetFacilityType,CapexRequestAmount,RegionCode,BranchCode,BranchName,RequestBU,RequestFunction,IsBudgeted,BudgetRefNo,UserRemarks,CurrentStatus,LastActionDate,LastActionRemarks,LastActionRejectionReason,LastActionBy,AssetCategoryName,AssetItemName,VendorProcType,ItemCategory,ItemRatePerQtyForCentralProcItems,AssetItemQty,AssetItemRatePerQty,AssetAddlCharges,AssetAddlChargesRemarks,AssetItemAmount,AssetItemRemarks,VendorName,Vendor_RatePerQty,Vendor_TotalAmount,Vendor_DeliveryPeriod,Vendor_PaymentTerms,IsSelectedVendor
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,COMPUTER,Aruba AP Adapter (for AP-505 & AP-515)-NonOps,Central,ITASSETS-NONOPS,2572,2,2572,0,,5144,Raising capex for Bhiwandi Branch.,,0,0,,,
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,OFFICE EQUIPMENTS,Fire Extingushier-Ops,Local,OPSMHE&FACILITYASSET,0,3,2483.33,1314,GST,8763.99,Raising capex for Bhiwandi Branch.,Expert Solutions,2483.33,8763.99,4 days,50%-50%,Yes
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,OFFICE EQUIPMENTS,Fire Extingushier-Ops,Local,OPSMHE&FACILITYASSET,0,3,2483.33,1314,GST,8763.99,Raising capex for Bhiwandi Branch.,Swastik Eneterprises,2683.33,9498.99,4 days,50%-50%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,OFFICE EQUIPMENTS,Fire Extingushier-Ops,Local,OPSMHE&FACILITYASSET,0,3,2483.33,1314,GST,8763.99,Raising capex for Bhiwandi Branch.,akshaya synergies,2880,10195.2,4 days,50%-50%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,OFFICE EQUIPMENTS,FAN-Ops,Local,OPSMHE&FACILITYASSET,0,6,2300,6732,GST + Installation along with necessary assets,20532,Raising capex for Bhiwandi branch.,Swastik Eneterprises,2300,20532,1 week,40%-40%-20%,Yes
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,OFFICE EQUIPMENTS,FAN-Ops,Local,OPSMHE&FACILITYASSET,0,6,2300,6732,GST + Installation along with necessary assets,20532,Raising capex for Bhiwandi branch.,VERMA ELECTRICALS AND TELECOM SERVICES,2500,20532,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,OFFICE EQUIPMENTS,FAN-Ops,Local,OPSMHE&FACILITYASSET,0,6,2300,6732,GST + Installation along with necessary assets,20532,Raising capex for Bhiwandi branch.,akshaya synergies,2650,20827,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,FURINTURE,CHAIRS-Ops,Local,OPSMHE&FACILITYASSET,0,16,2095,6033.6,GST,39553.6,Raising capex for Bhiwandi Branch.,Swastik Eneterprises,2095,39553.6,1 week,40%-40%-20%,Yes
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,FURINTURE,CHAIRS-Ops,Local,OPSMHE&FACILITYASSET,0,16,2095,6033.6,GST,39553.6,Raising capex for Bhiwandi Branch.,VERMA ELECTRICALS AND TELECOM SERVICES,2615.63,49383.08,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,FURINTURE,CHAIRS-Ops,Local,OPSMHE&FACILITYASSET,0,16,2095,6033.6,GST,39553.6,Raising capex for Bhiwandi Branch.,akshaya synergies,2835.63,53536.68,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,FURINTURE,TABLE-Ops,Local,OPSMHE&FACILITYASSET,0,15,14500,39150,GST,256650,Raising capex for  Bhiwandi branch.,Swastik Eneterprises,14500,256650,1 week,40%-40%-20%,Yes
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,FURINTURE,TABLE-Ops,Local,OPSMHE&FACILITYASSET,0,15,14500,39150,GST,256650,Raising capex for  Bhiwandi branch.,VERMA Electricals AND TELECOM SERVICES,16000,283200,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,FURINTURE,TABLE-Ops,Local,OPSMHE&FACILITYASSET,0,15,14500,39150,GST,256650,Raising capex for  Bhiwandi branch.,akshaya synergies,16110,285147,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,CARPENTORY WORK-Ops,Local,OPSMHE&FACILITYASSET,0,1,78000,14040,GST,92040,Raising capex for Bhiwandi branch.,Swastik Eneterprises,78000,92040,1 week,40%-40%-20%,Yes
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,CARPENTORY WORK-Ops,Local,OPSMHE&FACILITYASSET,0,1,78000,14040,GST,92040,Raising capex for Bhiwandi branch.,VERMA Electricals AND TELECOM SERVICES,88420,104335.6,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,CARPENTORY WORK-Ops,Local,OPSMHE&FACILITYASSET,0,1,78000,14040,GST,92040,Raising capex for Bhiwandi branch.,akshaya synergies ,94150,111097,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,ELECTRICAL WORK-Ops,Local,OPSMHE&FACILITYASSET,0,1,324490,58408.2,GST,382898.2,Raising capex for Bhiwandi branch.,Swastik Eneterprises,324490,382898.2,1 week,40%-40%-20%,Yes
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,ELECTRICAL WORK-Ops,Local,OPSMHE&FACILITYASSET,0,1,324490,58408.2,GST,382898.2,Raising capex for Bhiwandi branch.,VERMA Electricals AND TELECOM SERVICES,346455,408816.9,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,ELECTRICAL WORK-Ops,Local,OPSMHE&FACILITYASSET,0,1,324490,58408.2,GST,382898.2,Raising capex for Bhiwandi branch.,akshaya synergies,362080,427254.4,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,IT NETWORKING WORK-Ops,Local,OPSMHE&FACILITYASSET,0,1,86200,15516,GST,101716,Raising capex for Bhiwandi branch.,Swastik Eneterprises,86200,101716,1 week,40%-40%-20%,Yes
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,IT NETWORKING WORK-Ops,Local,OPSMHE&FACILITYASSET,0,1,86200,15516,GST,101716,Raising capex for Bhiwandi branch.,VERMA Electricals AND TELECOM SERVICES,91930,108477.4,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,IT NETWORKING WORK-Ops,Local,OPSMHE&FACILITYASSET,0,1,86200,15516,GST,101716,Raising capex for Bhiwandi branch.,akshaya synergies,93470,110294.6,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,METAL FABRICATION-Ops,Local,OPSMHE&FACILITYASSET,0,1,97200,17496,GST,114696,Raising capex for Bhiwandi branch.,Swastik Eneterprises,97200,114696,1 week,40%-40%-20%,Yes
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,METAL FABRICATION-Ops,Local,OPSMHE&FACILITYASSET,0,1,97200,17496,GST,114696,Raising capex for Bhiwandi branch.,VERMA Electricals AND TELECOM SERVICES,142800,168504,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,METAL FABRICATION-Ops,Local,OPSMHE&FACILITYASSET,0,1,97200,17496,GST,114696,Raising capex for Bhiwandi branch.,akshaya synergies,143520,169353.6,1 week,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,INTERIOR WORK (Partition excluding woodwork)-Ops,Local,OPSMHE&FACILITYASSET,0,1,800,144,GST,944,Raising capex for Bhiwandi branch.,Swastik Eneterprises,800,944,1 day,40%-40%-20%,Yes
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,INTERIOR WORK (Partition excluding woodwork)-Ops,Local,OPSMHE&FACILITYASSET,0,1,800,144,GST,944,Raising capex for Bhiwandi branch.,VERMA Electricals AND TELECOM SERVICES,1500,1770,1 day,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,LEASEHOLD IMPROVEMENTS,INTERIOR WORK (Partition excluding woodwork)-Ops,Local,OPSMHE&FACILITYASSET,0,1,800,144,GST,944,Raising capex for Bhiwandi branch.,akshaya synergies,2000,2360,1 day,40%-40%-20%,-
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,COMPUTER,WIRED BARCODE SCANNER (NEWLAND HR11) - OPS,Central,ITASSETS-OPS,2600,4,2600,0,,10400,Raising capex for Bhiwandi Branch.,,0,0,,,
CPX-F/M/202526/0009,05-06-2025,Facility,New,1711722.79,M,0,Select,Dom Exp,Admin,Yes,Budgeted 25-26,Raising capex for Bhiwandi Branch.,Rejected,14-06-2025,Rates needs to be re-validated.,Vendor quote is high,Authority - Manoj Rathod ,COMPUTER,TSC DA220 BARCODE PRINTER (WITH BLUETOOTH) - OPS,Central,ITASSETS-OPS,14411,2,14411,0,,28822,Raising capex for Bhiwandi Branch.,,0,0,,,
CPX-F/M/202526/0010,18-06-2025,Facility,Existing,487091,M,M79,DTDC CORPORATE OFFICE - M79 (HO),Dom Exp,Admin,Yes,FY 2025-26,Raising capex for new corporate office for increas,Approved,20-06-2025,,,User - Nirmal Jha ,LEASEHOLD IMPROVEMENTS,Carpentory Work,Local,Admin,0,1,207000,44930,GST & Debris removal charges,251930,Raising capex for furniture work for new corporate,M/S Infrawala,207000,251930,30 Days,"25% Advance, 25% after 50% work completion of work",Yes
CPX-F/M/202526/0010,18-06-2025,Facility,Existing,487091,M,M79,DTDC CORPORATE OFFICE - M79 (HO),Dom Exp,Admin,Yes,FY 2025-26,Raising capex for new corporate office for increas,Approved,20-06-2025,,,User - Nirmal Jha ,LEASEHOLD IMPROVEMENTS,Carpentory Work,Local,Admin,0,1,207000,44930,GST & Debris removal charges,251930,Raising capex for furniture work for new corporate,Designquest,210400,318612,30 Days,"25% Advance, 25% after 50% work completion of work",-
CPX-F/M/202526/0010,18-06-2025,Facility,Existing,487091,M,M79,DTDC CORPORATE OFFICE - M79 (HO),Dom Exp,Admin,Yes,FY 2025-26,Raising capex for new corporate office for increas,Approved,20-06-2025,,,User - Nirmal Jha ,LEASEHOLD IMPROVEMENTS,Carpentory Work,Local,Admin,0,1,207000,44930,GST & Debris removal charges,251930,Raising capex for furniture work for new corporate,Amico,320000,413590,30 Days,"25% Advance, 25% after 50% work completion of work",-
CPX-F/M/202526/0010,18-06-2025,Facility,Existing,487091,M,M79,DTDC CORPORATE OFFICE - M79 (HO),Dom Exp,Admin,Yes,FY 2025-26,Raising capex for new corporate office for increas,Approved,20-06-2025,,,User - Nirmal Jha ,FURINTURE,Chairs,Local,Admin,0,1,90000,16200,GST,106200,Raising capex for furniture work for new corporate,Infrawala,90000,106200,30 Days,,Yes
CPX-F/M/202526/0010,18-06-2025,Facility,Existing,487091,M,M79,DTDC CORPORATE OFFICE - M79 (HO),Dom Exp,Admin,Yes,FY 2025-26,Raising capex for new corporate office for increas,Approved,20-06-2025,,,User - Nirmal Jha ,FURINTURE,Chairs,Local,Admin,0,1,90000,16200,GST,106200,Raising capex for furniture work for new corporate,Designquest,45600,53808,30 Days,,-
CPX-F/M/202526/0010,18-06-2025,Facility,Existing,487091,M,M79,DTDC CORPORATE OFFICE - M79 (HO),Dom Exp,Admin,Yes,FY 2025-26,Raising capex for new corporate office for increas,Approved,20-06-2025,,,User - Nirmal Jha ,FURINTURE,Chairs,Local,Admin,0,1,90000,16200,GST,106200,Raising capex for furniture work for new corporate,Amico ,58800,69384,Days,,-
CPX-F/M/202526/0010,18-06-2025,Facility,Existing,487091,M,M79,DTDC CORPORATE OFFICE - M79 (HO),Dom Exp,Admin,Yes,FY 2025-26,Raising capex for new corporate office for increas,Approved,20-06-2025,,,User - Nirmal Jha ,LEASEHOLD IMPROVEMENTS,Electrical Work,Local,Admin,0,1,43400,7812,GST,51212,Raising capex for furniture work for new corporate,Infrawala,43400,51212,30 Days,"25% Advance, 25% upon 50% completion of work, 50% ",Yes
CPX-F/M/202526/0010,18-06-2025,Facility,Existing,487091,M,M79,DTDC CORPORATE OFFICE - M79 (HO),Dom Exp,Admin,Yes,FY 2025-26,Raising capex for new corporate office for increas,Approved,20-06-2025,,,User - Nirmal Jha ,LEASEHOLD IMPROVEMENTS,Electrical Work,Local,Admin,0,1,43400,7812,GST,51212,Raising capex for furniture work for new corporate,Designquest,68100,80358,30 Days,"25% Advance, 25% upon 50% completion of work, 50% ",-
CPX-F/M/202526/0010,18-06-2025,Facility,Existing,487091,M,M79,DTDC CORPORATE OFFICE - M79 (HO),Dom Exp,Admin,Yes,FY 2025-26,Raising capex for new corporate office for increas,Approved,20-06-2025,,,User - Nirmal Jha ,LEASEHOLD IMPROVEMENTS,Electrical Work,Local,Admin,0,1,43400,7812,GST,51212,Raising capex for furniture work for new corporate,Amico ,85100,100418,30 Days,"25% Advance, 25% upon 50% completion of work, 50% ",-
CPX-F/M/202526/0010,18-06-2025,Facility,Existing,487091,M,M79,DTDC CORPORATE OFFICE - M79 (HO),Dom Exp,Admin,Yes,FY 2025-26,Raising capex for new corporate office for increas,Approved,20-06-2025,,,User - Nirmal Jha ,LEASEHOLD IMPROVEMENTS,Interior Work,Local,Admin,0,1,65889,11860,GST,77749,Raising capex for furniture work for new corporate,Infrawala,65889,77749,30 Days,"25% Advance, 25% upon 50% completion of work, 50% ",Yes
CPX-F/M/202526/0010,18-06-2025,Facility,Existing,487091,M,M79,DTDC CORPORATE OFFICE - M79 (HO),Dom Exp,Admin,Yes,FY 2025-26,Raising capex for new corporate office for increas,Approved,20-06-2025,,,User - Nirmal Jha ,LEASEHOLD IMPROVEMENTS,Interior Work,Local,Admin,0,1,65889,11860,GST,77749,Raising capex for furniture work for new corporate,Designquest,110500,130390,30 Days,"25% Advance, 25% upon 50% completion of work, 50% ",-
CPX-F/M/202526/0010,18-06-2025,Facility,Existing,487091,M,M79,DTDC CORPORATE OFFICE - M79 (HO),Dom Exp,Admin,Yes,FY 2025-26,Raising capex for new corporate office for increas,Approved,20-06-2025,,,User - Nirmal Jha ,LEASEHOLD IMPROVEMENTS,Interior Work,Local,Admin,0,1,65889,11860,GST,77749,Raising capex for furniture work for new corporate,Amico ,125560,148161,30 Days,"25% Advance, 25% upon 50% completion of work, 50% ",-
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,COMPUTER,Aruba AP Adapter (for AP-505 & AP-515),Central,IT-Hardware,2572,2,2572,0,,5144,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,COMPUTER,Aruba AP-505 (RW) Unified AP,Central,IT-Hardware,31372,2,31372,0,,62744,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,COMPUTER,TSC DA220 BARCODE PRINTER (WITH BLUETOOTH),Central,IT-Hardware,14411,2,14411,0,,28822,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,COMPUTER,WIRED BARCODE SCANNER (NEWLAND HR11),Central,IT-Hardware,2600,4,2600,0,,10400,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,PLANT & MACHINERY,Plastic Crates - 810 x 568 x 425mm (Nilkamal),Central,Operation,1148,5,1148,0,,5740,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,PLANT & MACHINERY,Plastic Pallets (Nilkamal),Central,Operation,2773,10,2773,0,,27730,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,PLANT & MACHINERY,CCTV - BRANCH,Central,Vigilance,12000,10,12000,0,,120000,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,COMPUTER,Desktop / PC (Dell/Lenovo/HP),Central,IT-Hardware,45455,4,45455,0,,181820,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,PLANT & MACHINERY,Hydraulic Trolley / Hand Pallet Truck (HPT) - 685m,Central,Operation,22000,1,22000,0,,22000,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,COMPUTER,MT90 HANDHELD TERMINAL DEVICE (HHT)- WIFI,Central,IT-Hardware,24860,2,24860,0,,49720,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,COMPUTER,6 KVA UPS upto 2 Hrs Backup (APC SRCE6KUXI-IN),Central,Operation,143437,1,143437,0,,143437,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,PLANT & MACHINERY,Weighing Machine - 35 kgs (Essae),Central,Operation,8421,2,8421,0,,16842,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,PLANT & MACHINERY,Weighing Machine - 500 kgs (Essae),Central,Operation,19530,1,19530,0,,19530,Raised capex for Bhiwandi RKG branch,,0,0,,,
CPX-F/M/202526/0013,01-07-2025,Facility,New,1454489,M,0,Select,Dom Exp,Admin,Yes,Budgeted -25-26,Initially raised one capex i.e.CPX-F/M/202526/0007,Approved,01-07-2025,,,User - Swapnil Kadam ,LEASEHOLD IMPROVEMENTS,Carpentory Work,Local,Admin,0,1,66000,0,GST Extra,66000,Raised capex for Bhiwandi RKG branch,Swastik Eneterprises,66000,66000,1 week,50-30-20,Yes
